stars,days_inactive,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,log_active_contributors,log_pr_count_merged,log_stars,log_dependency_count,log_code_churn_normalized,log_pr_merge_time_median_h,log_issues_resolution_time_h,process_maturity,effort_distribution,ci_failure_rate,pr_per_contributor,exp_weighted_churn,contributor_productivity,review_effort_proxy
48383,0,442.68,11.491666666666667,74.61944444444444,144,0.1683,68,1.0,1,0.44,0,6.191,-0.6853,23.65,0.03,54,0.2476,4.976733742420574,4.23410650459726,10.786924459539204,4.007333185232471,6.095103581867468,2.525061755320552,4.325713451760905,0.5,0.8317,0.56,0.4689655172413793,2740.63188,3.0529655172413794,11.491666666666667
48001,2,32.1,6.122777777777777,39.69916666666667,233,0.3808,84,1.0,1,0.98,0,9.832,-0.2133,0.0,0.23,21,0.02,5.455321115357702,4.442651256490317,10.778997955688663,3.091042453358316,3.4995332823830174,1.9632977866684445,3.706207617218458,0.5,0.6192,0.020000000000000018,0.358974358974359,315.60720000000003,0.1371794871794872,6.122777777777777
47006,1,134.96,32.38472222222222,432.33,387,0.3308,77,1.0,1,0.58,1,12.784,-0.8217,12.37,0.03,222,0.0413,5.961005339623274,4.356708826689592,10.758051805772519,5.407171771460119,4.9123607248279155,3.5080983768385607,6.07149956244424,1.0,0.6692,0.42000000000000004,0.19845360824742267,1725.3286400000002,0.34783505154639177,32.38472222222222
46508,0,242.34,1.067361111111111,40.72097222222222,209,0.441,86,1.0,1,0.66,0,11.44,-0.3007,7.64,0.12,105,0.1262,5.3471075307174685,4.465908118654584,10.747401121234471,4.663439094112067,5.494459642359303,0.72627296844573,3.7310039333658964,0.5,0.5589999999999999,0.33999999999999997,0.4095238095238095,2772.3696,1.154,1.067361111111111
46016,2,131.52,1.8463888888888889,110.41194444444444,343,0.6519,71,1.0,1,0.88,1,10.486,0.4021,11.91,0.04,58,0.3256,5.840641657373398,4.276666119016055,10.73676617241622,4.07753744390572,4.886733577431695,1.0460511343555166,4.7132345429702145,1.0,0.34809999999999997,0.12,0.2063953488372093,1379.1187200000002,0.3823255813953489,1.8463888888888889
45835,1,329.21,38.77,106.57944444444443,337,0.2437,44,1.0,1,0.4,0,11.458,-1.1189,5.61,0.0,100,0.0102,5.823045895483019,3.8066624897703196,10.732825087546338,4.61512051684126,5.79972881570341,3.6831128592195994,4.678229592716169,0.5,0.7563,0.6,0.1301775147928994,3772.0881799999997,0.9739940828402366,38.77
45342,5,104.65,7.504166666666666,1441.7108333333333,422,0.287,84,1.0,1,0.8,0,14.038,-0.0559,49.64,0.13,156,0.2079,6.0473721790462776,4.442651256490317,10.722011088612783,5.056245805348308,4.660131744062066,2.1405562394678537,7.274279145992178,0.5,0.7130000000000001,0.19999999999999996,0.19858156028368795,1469.0767,0.24739952718676125,7.504166666666666
45331,3,657.39,21.293055555555554,39.49972222222222,7,0.9815,5,0.0,1,0.96,0,13.749,3.4336,0.0,0.55,86,0.0907,2.0794415416798357,1.791759469228055,10.72176846385284,4.465908118654584,6.489797460912158,3.1042752199031165,3.70129511537841,0.5,0.01849999999999996,0.040000000000000036,0.625,9038.45511,82.17375,0.0
45200,0,535.39,2.156944444444445,8.869166666666667,367,0.1628,47,2.0,1,0.2,0,13.643,-0.514,2.84,0.0,88,0.0604,5.908082938168931,3.871201010907891,10.718874489469398,4.48863636973214,6.2848615084298665,1.1496046118424423,2.2894154189454032,0.5,0.8371999999999999,0.8,0.12771739130434784,7304.32577,1.4548641304347825,4.31388888888889
45176,0,661.26,1.6129166666666666,4.045277777777778,455,0.1386,74,1.0,1,0.86,0,9.756,6.0315,7.93,0.02,146,0.2149,6.1224928095143865,4.31748811353631,10.71834338675493,4.990432586778736,6.495658228075925,0.9604670942069838,1.6184527123052421,0.5,0.8613999999999999,0.14,0.16228070175438597,6451.25256,1.4501315789473683,1.6129166666666666
44837,29,57.5,0.0,860.8508333333333,45,0.6774,0,0.0,1,1.0,0,9.282,0.0105,44.39,0.25,166,0.0942,3.828641396489095,0.0,10.710811273158345,5.117993812416755,4.069026754237811,0.0,6.759082208512195,0.5,0.3226,0.0,0.0,533.715,1.25,0.0
44676,2,119.72,2.408611111111111,64.42416666666666,377,0.8015,79,1.0,1,0.76,0,11.185,0.986,11.06,0.44,85,0.0108,5.934894195619588,4.382026634673881,10.70721410679279,4.454347296253507,4.793473814459594,1.2263049095323464,4.180891711104164,0.5,0.1985,0.24,0.20899470899470898,1339.0682,0.31671957671957673,2.408611111111111
44630,0,1188.74,3.806944444444445,9.086666666666666,322,0.8619,84,1.0,1,0.2,0,13.559,-26.9825,2.12,0.1,121,0.2591,5.777652323222656,4.442651256490317,10.706183963825353,4.804021044733257,7.081490074838769,1.5700616316252434,2.3112144196921003,0.5,0.1381,0.8,0.26006191950464397,16118.12566,3.6803095975232196,3.806944444444445
44588,5,37.42,5.144722222222223,32.458888888888886,253,0.2322,75,0.0,1,0.34,1,9.45,0.0,100.87,0.01,108,0.0188,5.537334267018537,4.330733340286331,10.705242470817005,4.6913478822291435,3.6485781573404106,1.8155935381268213,3.5103174878611303,1.0,0.7678,0.6599999999999999,0.2952755905511811,353.61899999999997,0.1473228346456693,0.0
44370,0,657.44,5.387222222222222,32.27583333333333,355,0.3645,75,2.0,1,0.4,1,9.639,-0.5944,4.4,0.14,441,0.034,5.87493073085203,4.330733340286331,10.700341381869716,6.091309882077698,6.489873400858884,1.854299466869484,3.5048314077942804,1.0,0.6355,0.6,0.21067415730337077,6337.06416,1.846741573033708,10.774444444444445
43974,95,84.93,2.095972222222222,24.29805555555556,159,0.3738,58,0.0,1,0.34,1,10.156,0.0,109.14,0.29,92,0.0054,5.075173815233827,4.07753744390572,10.691376569605758,4.532599493153256,4.453533011325132,1.1301019835367856,3.2307275372683004,1.0,0.6262,0.6599999999999999,0.3625,862.5490800000001,0.5308125,0.0
43908,2,96.36,12.06125,346.9504166666667,36,0.9624,44,1.0,1,0.74,0,7.173,0.3811,107.48,0.18,28,0.1042,3.6109179126442243,3.8066624897703196,10.689874589440821,3.367295829986474,4.578415448679272,2.5696498313661835,5.852059988780203,0.5,0.03759999999999997,0.26,1.1891891891891893,691.19028,2.6043243243243244,12.06125
43892,1,325.07,2.4344444444444444,3.3472222222222223,409,0.3423,55,2.0,1,0.62,1,14.572,-0.479,17.66,0.2,109,0.2521,6.016157159698354,4.02535169073515,10.689510133046271,4.700480365792417,5.787112082243206,1.2338551788078056,1.4695370715240978,1.0,0.6577,0.38,0.13414634146341464,4736.92004,0.7928536585365854,4.868888888888889
43632,0,237.23,2.719444444444445,26.629722222222224,422,0.2129,77,1.0,1,0.82,0,9.061,1.0035,0.0,0.05,202,0.0786,6.0473721790462776,4.356708826689592,10.683569023781297,5.313205979041787,5.473236593575229,1.313574314241017,3.318892085400251,0.5,0.7871,0.18000000000000005,0.18203309692671396,2149.54103,0.5608274231678487,2.719444444444445
43215,29,74.72,13.023888888888887,51.79680555555556,57,0.1735,91,1.5,1,0.48,0,10.933,0.0,24.18,0.01,111,0.0265,4.060443010546419,4.5217885770490405,10.673966076032396,4.718498871295094,4.327042326341122,2.640762224661769,3.966450688040215,0.5,0.8265,0.52,1.5689655172413792,816.91376,1.2882758620689656,19.53583333333333
353641,1,140.94,54.36527777777778,44.410555555555554,469,0.5339,22,1.0,1,0.92,1,11.182,-0.3951,0.0,0.0,100,0.1548,6.152732694704104,3.1354942159291497,12.776040380972587,4.61512051684126,4.955404433096837,4.013952642346513,3.815744579246772,1.0,0.46609999999999996,0.07999999999999996,0.04680851063829787,1575.99108,0.2998723404255319,54.36527777777778
42985,0,859.12,8.7975,9.26388888888889,104,0.5103,75,1.0,1,0.94,0,14.513,-2.1329,2.99,0.33,0,0.4384,4.653960350157523,4.330733340286331,10.66862976026722,0.0,6.757071914397188,2.2821272510916493,2.3286318019321466,0.5,0.4897,0.06000000000000005,0.7142857142857143,12468.40856,8.182095238095238,8.7975
42920,1,162.43,0.6341666666666667,114.05666666666669,52,0.8933,59,1.0,1,0.44,1,8.538,0.2273,10.4,0.24,40,0.011,3.970291913552122,4.0943445622221,10.667116495634444,3.713572066704308,5.096384764104966,0.4911329904202546,4.745424760623239,1.0,0.10670000000000002,0.56,1.1132075471698113,1386.82734,3.064716981132076,0.6341666666666667
42863,4,15.6,81.45916666666666,0.0,74,0.4098,41,3.0,1,0.7,0,8.891,-1.007,392.46,0.26,6,0.2955,4.31748811353631,3.7376696182833684,10.66578759178439,1.9459101490553132,2.8094026953624978,4.412303221317753,0.0,0.5,0.5902000000000001,0.30000000000000004,0.5466666666666666,138.6996,0.208,244.3775
42500,69,58.74,40.31625,13.091666666666669,462,0.4862,64,1.0,1,0.16,0,13.102,-0.3322,10.13,0.23,53,0.1115,6.137727054086234,4.174387269895637,10.657282884047461,3.9889840465642745,4.090001812787964,3.7212558850506614,2.6455836061165345,0.5,0.5138,0.84,0.13822894168466524,769.61148,0.12686825053995682,40.31625
42169,1,479.43,4.7508333333333335,48.223888888888894,146,0.2488,58,1.0,1,0.32,1,8.006,-6.8671,14.08,0.06,84,0.261,4.990432586778736,4.07753744390572,10.649464346740606,4.442651256490317,6.174681536216069,1.74934477184451,3.8963790521808246,1.0,0.7512,0.6799999999999999,0.3945578231292517,3838.31658,3.2614285714285716,4.7508333333333335
42133,0,612.57,16.7625,10.182222222222222,430,0.0995,63,1.5,1,0.96,0,11.008,-8.3706,3.13,0.21,185,0.0412,6.066108090103747,4.1588830833596715,10.648610294686415,5.225746673713202,6.4192943570716245,2.877089493423219,2.414325215615911,0.5,0.9005,0.040000000000000036,0.14617169373549885,6743.17056,1.4212761020881672,25.143749999999997
42032,1,621.06,25.14305555555556,31.91513888888889,433,0.2791,78,1.0,1,0.5,1,11.492,0.6434,3.94,0.05,415,0.0347,6.073044534100405,4.3694478524670215,10.646210303039341,6.030685260261263,6.43303655110943,3.263583593314077,3.493932700533872,1.0,0.7209,0.5,0.17972350230414746,7137.22152,1.4310138248847926,25.14305555555556
41358,2,57.81,22.836666666666662,22.625833333333333,171,0.5782,69,1.0,1,0.88,1,13.442,0.0769,94.84,0.21,48,0.0083,5.147494476813453,4.248495242049359,10.630045330940309,3.8918202981106265,4.074311908471865,3.171225011392195,3.1623407461263224,1.0,0.42179999999999995,0.12,0.4011627906976744,777.08202,0.3361046511627907,22.836666666666662
41024,0,81.88,8.690277777777778,119.85972222222222,340,0.305,74,1.0,1,0.86,0,14.529,1.1119,46.24,0.42,23,0.0849,5.831882477283517,4.31748811353631,10.621936915958292,3.1780538303479458,4.4173937785111725,2.2711230919291356,4.794630552587417,0.5,0.6950000000000001,0.14,0.21700879765395895,1189.6345199999998,0.24011730205278592,8.690277777777778
40994,1,382.07,19.20138888888889,10.013472222222225,428,0.4749,63,1.0,1,0.78,0,11.208,-2.0594,5.21,0.23,64,0.4519,6.061456918928017,4.1588830833596715,10.621205387030278,4.174387269895637,5.9482177401047,3.005751358919201,2.3991192708817444,0.5,0.5251,0.21999999999999997,0.14685314685314685,4282.24056,0.8906060606060606,19.20138888888889
40391,0,326.02,20.072777777777777,25.524444444444445,405,0.6605,83,1.0,1,0.66,0,11.613,-0.5594,13.43,0.11,86,0.1513,6.0063531596017325,4.430816798843313,10.606387024538751,4.465908118654584,5.79002133110644,3.0479820548065466,3.2780667396791765,0.5,0.3395,0.33999999999999997,0.2044334975369458,3786.0702599999995,0.8030049261083744,20.072777777777777
40340,2,88.42,1.6222222222222222,90.95194444444444,7,0.5325,22,1.0,1,0.4545,0,1.279,-1.2902,0.0,0.03,13,0.0843,2.0794415416798357,3.1354942159291497,10.60512360049198,2.6390573296152584,4.4933443708058345,0.964022134695345,4.521266097585245,0.5,0.4675,0.5455,2.75,113.08918,11.0525,1.6222222222222222
40134,0,1135.69,4.909722222222222,8.407916666666667,181,0.8033,56,0.0,1,0.84,0,15.128,-0.5455,1.4,0.08,61,0.0373,5.204006687076795,4.04305126783455,10.600004050565678,4.127134385045092,7.0358758092579965,1.7765988289973735,2.2415515334072906,0.5,0.19669999999999999,0.16000000000000003,0.3076923076923077,17180.71832,6.240054945054945,0.0
40099,1,121.84,2.358055555555556,34.525,457,0.6326,70,1.0,1,0.54,0,11.804,-0.5245,9.85,0.47,72,0.1593,6.126869184114185,4.2626798770413155,10.599131613294661,4.290459441148391,4.810882695572622,1.2113621027577908,3.5702366739831644,0.5,0.36739999999999995,0.45999999999999996,0.15283842794759825,1438.19936,0.26602620087336243,2.358055555555556
40028,0,73.49,174.66472222222222,132.64583333333331,125,0.8077,63,2.0,1,0.42,0,14.79,-0.7657,49.74,0.34,284,0.0191,4.836281906951478,4.1588830833596715,10.597359470410531,5.652489180268651,4.310664888188185,5.168577190868285,4.895193266141845,0.5,0.19230000000000003,0.5800000000000001,0.5,1086.9171,0.5832539682539682,349.32944444444445
39687,1,684.46,10.955972222222222,215.39027777777773,322,0.1107,84,1.0,1,0.7,0,13.747,0.2063,9.1,0.01,0,0.3392,5.777652323222656,4.442651256490317,10.588804153980885,0.0,6.530090145731652,2.481230921085287,5.377083618873323,0.5,0.8893,0.30000000000000004,0.26006191950464397,9409.27162,2.119071207430341,10.955972222222222
39635,17,66.62,124.38805555555555,27.677777777777777,63,0.3762,54,2.0,1,0.2083,1,11.942,0.2692,81.15,0.0,249,0.0447,4.1588830833596715,4.007333185232471,10.58749307517879,5.521460917862246,4.21390379727974,4.831413372909034,3.3561225293883488,1.0,0.6238,0.7917,0.84375,795.57604,1.0409375,248.7761111111111
38863,0,938.87,19.584444444444443,0.0,360,0.2341,91,1.0,1,0.96,0,11.222,3.8042,9.89,0.15,242,0.0338,5.8888779583328805,4.5217885770490405,10.567823651241953,5.493061443340548,6.845741567827677,3.024535666489662,0.0,0.5,0.7659,0.040000000000000036,0.2520775623268698,10535.99914,2.600747922437673,19.584444444444443
38623,0,535.11,1.5069444444444444,57.70972222222223,141,0.5652,79,3.0,1,0.76,0,10.359,3.9056,4.94,0.15,82,0.299,4.955827057601261,4.382026634673881,10.561629123897259,4.418840607796598,6.284339363895859,0.9190646587568803,4.072605338711167,0.5,0.43479999999999996,0.24,0.5563380281690141,5543.20449,3.768380281690141,4.520833333333333
38349,1,132.33,4.555833333333333,235.8623611111111,329,0.3475,81,2.0,1,0.84,0,13.054,0.5315,8.12,0.06,68,0.4238,5.799092654460526,4.406719247264253,10.554509806795402,4.23410650459726,4.892827258127367,1.7148484268419684,5.467479217626301,0.5,0.6525000000000001,0.16000000000000003,0.24545454545454545,1727.4358200000001,0.401,9.111666666666666
38273,0,185.64,21.63833333333333,8.491666666666667,221,0.753,83,1.0,1,0.98,0,14.325,0.8566,21.01,0.31,282,0.0365,5.402677381872279,4.430816798843313,10.55252609347001,5.645446897643238,5.229181627713174,3.119644634606344,2.250414220665136,0.5,0.247,0.020000000000000018,0.3738738738738739,2659.2929999999997,0.8362162162162161,21.63833333333333
38152,0,726.31,1.2016666666666669,94.83472222222224,151,0.4185,77,1.0,1,0.94,0,9.151,2.8776,11.07,0.19,55,0.0439,5.0238805208462765,4.356708826689592,10.54935967058025,4.02535169073515,6.589352796550366,0.789214649306179,4.5626250642179,0.5,0.5815,0.06000000000000005,0.506578947368421,6646.462809999999,4.778355263157894,1.2016666666666669
38131,1,65.24,9.830972222222222,46.175,323,0.3696,60,1.0,1,0.98,1,13.25,1.1888,260.48,0.04,70,0.01,5.780743515792329,4.110873864173311,10.548809103613468,4.2626798770413155,4.193284510077004,2.38240982819536,3.853864091254614,1.0,0.6304000000000001,0.020000000000000018,0.18518518518518517,864.43,0.201358024691358,9.830972222222222
37983,8,9.93,39.60305555555556,63.68055555555556,161,0.2868,68,1.0,1,0.66,1,14.426,-1.0,52.74,0.31,58,0.0,5.087596335232384,4.23410650459726,10.544920297409394,4.07753744390572,2.391511302188447,3.703843323764849,4.169460623966322,1.0,0.7132000000000001,0.33999999999999997,0.41975308641975306,143.25018,0.06129629629629629,39.60305555555556
37428,1,340.93,2.700555555555556,0.9997222222222222,328,0.1485,61,1.0,1,0.74,1,11.59,0.0804,19.92,0.04,125,0.4213,5.796057750765372,4.127134385045092,10.530201084004045,4.836281906951478,5.834606037750557,1.3084829585289235,0.6930082820251016,1.0,0.8515,0.26,0.18541033434650456,3951.3787,1.0362613981762918,2.700555555555556
37286,1,121.36,1.8311111111111111,110.08125,228,0.2266,12,6.0,1,0.9545,0,11.021,1.3706,9.63,0.08,178,0.5137,5.43372200355424,2.5649493574615367,10.526400019413622,5.187385805840755,4.806967519282702,1.0406692533677433,4.710261915526165,0.5,0.7734,0.045499999999999985,0.05240174672489083,1337.50856,0.5299563318777293,10.986666666666666
37208,0,228.37,0.5909722222222222,3.654166666666667,79,0.4506,62,1.0,1,0.56,1,11.405,-0.6434,7.2,0.0,79,0.048,4.382026634673881,4.143134726391533,10.52430594648344,4.382026634673881,5.4353364202061245,0.4643452898834492,1.5377628757272095,1.0,0.5494,0.43999999999999995,0.775,2604.55985,2.854625,0.5909722222222222
36464,1,75.15,12.56,102.03055555555557,422,0.2478,68,2.0,1,0.82,1,13.06,1.4685,77.84,0.13,159,0.0022,6.0473721790462776,4.23410650459726,10.504108175418333,5.075173815233827,4.332705079341171,2.6071242825122494,4.635025600115161,1.0,0.7522,0.18000000000000005,0.1607565011820331,981.4590000000001,0.1776595744680851,25.12
36463,0,185.44,66.68152777777777,7.932222222222222,182,0.8785,76,1.0,1,0.82,0,13.932,0.2762,44.72,0.45,118,0.0079,5.209486152841421,4.343805421853684,10.504080751485466,4.77912349311153,5.22810947150454,4.214813288591915,2.18966521300365,0.5,0.12150000000000005,0.18000000000000005,0.41530054644808745,2583.55008,1.0133333333333334,66.68152777777777
36443,3,201.66,38.22444444444445,11.991111111111111,427,0.447,72,1.0,1,0.46,1,12.985,0.6993,5.22,0.23,94,0.0104,6.059123195581797,4.290459441148391,10.50353211483375,4.553876891600541,5.311529698020172,3.669300135215914,2.5642653629068257,1.0,0.5529999999999999,0.54,0.16822429906542055,2618.5551,0.4711682242990654,38.22444444444445
36373,0,399.54,9.91611111111111,0.0,387,0.0878,82,1.0,1,0.3,0,13.798,1.2098,2.37,0.01,0,0.5091,5.961005339623274,4.418840607796598,10.501609512686963,0.0,5.992813636677278,2.3902397815329395,0.0,0.5,0.9122,0.7,0.211340206185567,5512.85292,1.0297422680412371,9.91611111111111
36332,1,228.24,3.635833333333333,106.00972222222222,351,0.6136,55,1.0,1,0.56,0,13.811,-3.6329,35.57,0.1,106,0.0311,5.863631175598097,4.02535169073515,10.50048169818916,4.672828834461906,5.434769489683537,1.5338159742992012,4.672919692224142,0.5,0.38639999999999997,0.43999999999999995,0.15625,3152.22264,0.6484090909090909,3.635833333333333
36322,4,168.51,11.348888888888888,105.44333333333331,126,0.7318,38,1.0,1,0.5,1,12.55,-0.535,17.26,0.01,29,0.145,4.844187086458591,3.6635616461296463,10.500206428423052,3.4011973816621555,5.132911922130395,2.513566090515556,4.667612762166799,1.0,0.2682,0.5,0.2992125984251969,2114.8005,1.3268503937007874,11.348888888888888
36071,10,58.53,91.04861111111111,111.16194444444444,333,0.5209,63,1.0,1,0.18,0,16.623,-0.3846,30.45,0.2,59,0.038,5.811140992976701,4.1588830833596715,10.49327222010092,4.0943445622221,4.086480387165299,4.522316819147125,4.719943759480912,0.5,0.47909999999999997,0.8200000000000001,0.18862275449101795,972.94419,0.17523952095808384,91.04861111111111
36020,0,264.29,8.937083333333334,5.561944444444444,328,0.6328,52,1.0,1,0.98,0,5.009,-0.9755,9.3,0.1,174,0.2415,5.796057750765372,3.970291913552122,10.491857380698828,5.1647859739235145,5.580823567255753,2.296273550380243,1.8812869682495574,0.5,0.36719999999999997,0.020000000000000018,0.1580547112462006,1323.8286100000003,0.8033130699088147,8.937083333333334
35742,0,663.17,8.125555555555556,2.756388888888889,321,0.514,68,1.0,1,0.88,0,11.14,9.451,10.24,0.97,147,0.5135,5.7745515455444085,4.23410650459726,10.484109724754205,4.997212273764115,6.498538140804243,2.2110787804158814,1.3234580940291585,0.5,0.486,0.12,0.2111801242236025,7387.7137999999995,2.0595341614906832,8.125555555555556
35457,1,50.33,7.000555555555556,52.701388888888886,174,0.776,77,2.0,1,0.18,0,13.263,0.1119,108.16,0.01,41,0.2758,5.1647859739235145,4.356708826689592,10.476104176458326,3.7376696182833684,3.9382753765722116,2.0795109837131265,3.9834388650330346,0.5,0.22399999999999998,0.8200000000000001,0.44,667.52679,0.28759999999999997,14.001111111111111
34925,8,11.66,30.06305555555556,160.6848611111111,48,0.7577,57,1.0,1,0.6667,0,10.766,0.0629,0.0,0.31,7,0.0801,3.8918202981106265,4.060443010546419,10.46098681649979,2.0794415416798357,2.5384474167160302,3.436019188785219,5.085649138892217,0.5,0.24229999999999996,0.33330000000000004,1.163265306122449,125.53156,0.23795918367346938,30.06305555555556
